ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
4_300_3017_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of CO2 per unit,0.16605
4_300_3017_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of CH4 per unit,0.00008
4_300_3017_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of N2O per unit,0.00139
4_300_3018_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.08106
4_300_3018_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.08060
4_300_3018_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00026
4_300_3018_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00020
4_300_3019_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e,0.00000
4_300_3019_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00000
4_300_3019_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00000
4_300_3019_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00000
4_300_3015_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e,0.26063
4_300_3015_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of CO2 per unit,0.25792
4_300_3015_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
4_300_3015_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of N2O per unit,0.00269
4_300_3016_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e,0.29828
4_300_3016_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of CO2 per unit,0.29719
4_300_3016_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
4_300_3016_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of N2O per unit,0.00052
4_300_3253_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Hybrid,miles,kg CO2e,
4_300_3253_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Hybrid,miles,kg CO2e of CO2 per unit,
4_300_3253_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Hybrid,miles,kg CO2e of CH4 per unit,
4_300_3253_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Hybrid,miles,kg CO2e of N2O per unit,
4_300_3254_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,CNG,miles,kg CO2e,
4_300_3254_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,CNG,miles,kg CO2e of CO2 per unit,
4_300_3254_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,CNG,miles,kg CO2e of CH4 per unit,
4_300_3254_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,CNG,miles,kg CO2e of N2O per unit,
4_300_3255_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,LPG,miles,kg CO2e,
4_300_3255_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,LPG,miles,kg CO2e of CO2 per unit,
4_300_3255_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,LPG,miles,kg CO2e of CH4 per unit,
4_300_3255_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,LPG,miles,kg CO2e of N2O per unit,
4_300_3017_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e,0.26959
4_300_3017_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of CO2 per unit,0.26724
4_300_3017_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of CH4 per unit,0.00012
4_300_3017_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of N2O per unit,0.00222
4_300_3018_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.13047
4_300_3018_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.12972
4_300_3018_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00041
4_300_3018_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00034
4_300_3019_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0.00000
4_300_3019_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00000
4_300_3019_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00000
4_300_3019_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00000
4_300_3020_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e,0.17088
4_300_3020_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CO2 per unit,0.16920
4_300_3020_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CH4 per unit,0.000005
4_300_3020_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of N2O per unit,0.00167
4_300_3021_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e,0.20073
4_300_3021_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CO2 per unit,0.20005
4_300_3021_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CH4 per unit,0.00036
4_300_3021_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of N2O per unit,0.00032
4_300_3256_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,km,kg CO2e,
4_300_3256_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,km,kg CO2e of CO2 per unit,
4_300_3256_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,km,kg CO2e of CH4 per unit,
4_300_3256_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,km,kg CO2e of N2O per unit,
4_300_3257_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,km,kg CO2e,
4_300_3257_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,km,kg CO2e of CO2 per unit,
4_300_3257_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,km,kg CO2e of CH4 per unit,
4_300_3257_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,km,kg CO2e of N2O per unit,
4_300_3258_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,km,kg CO2e,
4_300_3258_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,km,kg CO2e of CO2 per unit,
4_300_3258_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,km,kg CO2e of CH4 per unit,
4_300_3258_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,km,kg CO2e of N2O per unit,
4_300_3022_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e,0.17846
4_300_3022_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CO2 per unit,0.17702
4_300_3022_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CH4 per unit,0.00009
4_300_3022_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of N2O per unit,0.00135
4_300_3023_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.08258
4_300_3023_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.08209
4_300_3023_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00025
4_300_3023_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00024
4_300_3024_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.00000
4_300_3024_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00000
4_300_3024_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00000
4_300_3024_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00000
4_300_3020_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.27501
4_300_3020_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CO2 per unit,0.27230
4_300_3020_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
4_300_3020_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of N2O per unit,0.00269
4_300_3021_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.32304
4_300_3021_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CO2 per unit,0.32195
4_300_3021_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
4_300_3021_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of N2O per unit,0.00052
4_300_3256_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,miles,kg CO2e,
4_300_3256_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,miles,kg CO2e of CO2 per unit,
4_300_3256_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,miles,kg CO2e of CH4 per unit,
4_300_3256_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Hybrid,miles,kg CO2e of N2O per unit,
4_300_3257_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,miles,kg CO2e,
4_300_3257_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,miles,kg CO2e of CO2 per unit,
4_300_3257_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,miles,kg CO2e of CH4 per unit,
4_300_3257_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,CNG,miles,kg CO2e of N2O per unit,
4_300_3258_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,miles,kg CO2e,
4_300_3258_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,miles,kg CO2e of CO2 per unit,
4_300_3258_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,miles,kg CO2e of CH4 per unit,
4_300_3258_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,LPG,miles,kg CO2e of N2O per unit,
4_300_3022_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.28720
4_300_3022_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CO2 per unit,0.28488
4_300_3022_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CH4 per unit,0.00015
4_300_3022_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of N2O per unit,0.00218
4_300_3023_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.13291
4_300_3023_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.13212
4_300_3023_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00040
4_300_3023_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00038
4_300_3024_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.00000
4_300_3024_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00000
4_300_3024_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00000
4_300_3024_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00000
4_300_3025_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.20632
4_300_3025_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CO2 per unit,0.20464
4_300_3025_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CH4 per unit,0.000005
4_300_3025_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of N2O per unit,0.00167
4_300_3026_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.30752
4_300_3026_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CO2 per unit,0.30684
4_300_3026_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CH4 per unit,0.00036
4_300_3026_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of N2O per unit,0.00032
4_300_3259_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,km,kg CO2e,
4_300_3259_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,km,kg CO2e of CO2 per unit,
4_300_3259_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,km,kg CO2e of CH4 per unit,
4_300_3259_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,km,kg CO2e of N2O per unit,
4_300_3260_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,km,kg CO2e,
4_300_3260_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,km,kg CO2e of CO2 per unit,
4_300_3260_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,km,kg CO2e of CH4 per unit,
4_300_3260_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,km,kg CO2e of N2O per unit,
4_300_3261_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,km,kg CO2e,
4_300_3261_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,km,kg CO2e of CO2 per unit,
4_300_3261_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,km,kg CO2e of CH4 per unit,
4_300_3261_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,km,kg CO2e of N2O per unit,
4_300_3027_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.25196
4_300_3027_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CO2 per unit,0.25076
4_300_3027_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CH4 per unit,0.00017
4_300_3027_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of N2O per unit,0.00103
4_300_3028_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11489
4_300_3028_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.11429
4_300_3028_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00035
4_300_3028_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00025
4_300_3029_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.00000
4_300_3029_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00000
4_300_3029_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00000
4_300_3029_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00000
4_300_3025_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.33205
4_300_3025_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CO2 per unit,0.32934
4_300_3025_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
4_300_3025_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of N2O per unit,0.00269
4_300_3026_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.49490
4_300_3026_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CO2 per unit,0.49381
4_300_3026_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
4_300_3026_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of N2O per unit,0.00052
4_300_3259_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e,
4_300_3259_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of CO2 per unit,
4_300_3259_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of CH4 per unit,
4_300_3259_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of N2O per unit,
4_300_3260_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,miles,kg CO2e,
4_300_3260_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of CO2 per unit,
4_300_3260_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of CH4 per unit,
4_300_3260_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of N2O per unit,
4_300_3261_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,miles,kg CO2e,
4_300_3261_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of CO2 per unit,
4_300_3261_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of CH4 per unit,
4_300_3261_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of N2O per unit,
4_300_3027_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.40550
4_300_3027_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CO2 per unit,0.40356
4_300_3027_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CH4 per unit,0.00028
4_300_3027_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of N2O per unit,0.00166
4_300_3028_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.18488
4_300_3028_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.18393
4_300_3028_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00055
4_300_3028_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00040
4_300_3029_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.00000
4_300_3029_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00000
4_300_3029_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00000
4_300_3029_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00000
4_300_3030_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e,0.17323
4_300_3030_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CO2 per unit,0.17155
4_300_3030_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CH4 per unit,0.000005
4_300_3030_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of N2O per unit,0.00167
4_300_3031_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e,0.23396
4_300_3031_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CO2 per unit,0.23328
4_300_3031_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CH4 per unit,0.00036
4_300_3031_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of N2O per unit,0.00032
4_300_3262_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Hybrid,km,kg CO2e,
4_300_3262_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of CO2 per unit,
4_300_3262_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of CH4 per unit,
4_300_3262_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of N2O per unit,
4_300_3263_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,CNG,km,kg CO2e,
4_300_3263_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,CNG,km,kg CO2e of CO2 per unit,
4_300_3263_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,CNG,km,kg CO2e of CH4 per unit,
4_300_3263_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,CNG,km,kg CO2e of N2O per unit,
4_300_3264_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,LPG,km,kg CO2e,
4_300_3264_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,LPG,km,kg CO2e of CO2 per unit,
4_300_3264_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,LPG,km,kg CO2e of CH4 per unit,
4_300_3264_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,LPG,km,kg CO2e of N2O per unit,
4_300_3032_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e,0.22400
4_300_3032_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CO2 per unit,0.22316
4_300_3032_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CH4 per unit,0.00030
4_300_3032_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of N2O per unit,0.00053
4_300_3033_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.14157
4_300_3033_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.14109
4_300_3033_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00028
4_300_3033_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00020
4_300_3034_4_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.00000
4_300_3034_4_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00000
4_300_3034_4_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00000
4_300_3034_4_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00000
4_300_3030_9_1,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.27879
4_300_3030_9_2,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CO2 per unit,0.27608
4_300_3030_9_3,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
4_300_3030_9_4,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of N2O per unit,0.00269
